idSatker,idKldi,kldi,historical_display_name,historical_name_variant_count,historical_name_variants,current_name_authority,current_name_status,historical_governed_package_count,historical_governed_total_pagu,historical_demand_families,historical_semantic_states,first_observed_package_id,last_observed_package_id,taxonomy_version,taxonomy_sha256,printing_resolver_version,historical_only,current_opportunity_authority,contact_authority,outreach_authority,email_send_authority
120,L40,Mahkamah Agung,PENGADILAN NEGERI KUNINGAN 01,1,"[{""name"":""PENGADILAN NEGERI KUNINGAN 01"",""count"":1,""first_observed_package_id"":62686973,""last_observed_package_id"":62686973}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62686973,62686973,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
130,L40,Mahkamah Agung,PENGADILAN TATA USAHA NEGARA BANDUNG,1,"[{""name"":""PENGADILAN TATA USAHA NEGARA BANDUNG"",""count"":1,""first_observed_package_id"":66249284,""last_observed_package_id"":66249284}]",False,NOT_CURRENTLY_VERIFIED,1,30000000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",66249284,66249284,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
131,L40,Mahkamah Agung,PENGADILAN MILITER II 09 DI BANDUNG,1,"[{""name"":""PENGADILAN MILITER II 09 DI BANDUNG"",""count"":1,""first_observed_package_id"":63385077,""last_observed_package_id"":63385077}]",False,NOT_CURRENTLY_VERIFIED,1,3000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",63385077,63385077,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
133,L40,Mahkamah Agung,PENGADILAN AGAMA BOGOR 01,1,"[{""name"":""PENGADILAN AGAMA BOGOR 01"",""count"":1,""first_observed_package_id"":62078300,""last_observed_package_id"":62078300}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62078300,62078300,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
136,L40,Mahkamah Agung,PENGADILAN NEGERI CIREBON 01,1,"[{""name"":""PENGADILAN NEGERI CIREBON 01"",""count"":1,""first_observed_package_id"":62346969,""last_observed_package_id"":62346969}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62346969,62346969,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
140,L40,Mahkamah Agung,PENGADILAN NEGERI DEPOK 01,1,"[{""name"":""PENGADILAN NEGERI DEPOK 01"",""count"":1,""first_observed_package_id"":64927804,""last_observed_package_id"":64927804}]",False,NOT_CURRENTLY_VERIFIED,1,4000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",64927804,64927804,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
156,L40,Mahkamah Agung,PENGADILAN AGAMA SLAWI 01,1,"[{""name"":""PENGADILAN AGAMA SLAWI 01"",""count"":2,""first_observed_package_id"":62091451,""last_observed_package_id"":62091573}]",False,NOT_CURRENTLY_VERIFIED,2,3190000.0,"[""PRINTING_HARDWARE"",""SERVER""]","[""PURCHASE_EXPLICIT"",""RENTAL_SUBSCRIPTION_LICENSE""]",62091451,62091573,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
160,L40,Mahkamah Agung,PENGADILAN AGAMA PATI 01,1,"[{""name"":""PENGADILAN AGAMA PATI 01"",""count"":1,""first_observed_package_id"":62200186,""last_observed_package_id"":62200186}]",False,NOT_CURRENTLY_VERIFIED,1,27000000.0,"[""AIR_CONDITIONING""]","[""PURCHASE_EXPLICIT""]",62200186,62200186,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
161,L40,Mahkamah Agung,PENGADILAN NEGERI KUDUS 01,1,"[{""name"":""PENGADILAN NEGERI KUDUS 01"",""count"":6,""first_observed_package_id"":62163877,""last_observed_package_id"":62262874}]",False,NOT_CURRENTLY_VERIFIED,6,55500000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""SERVER""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",62163877,62262874,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
168,L40,Mahkamah Agung,PENGADILAN AGAMA REMBANG 01,1,"[{""name"":""PENGADILAN AGAMA REMBANG 01"",""count"":1,""first_observed_package_id"":62177700,""last_observed_package_id"":62177700}]",False,NOT_CURRENTLY_VERIFIED,1,800000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62177700,62177700,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
188,L40,Mahkamah Agung,PENGADILAN AGAMA PURWOREJO 01,1,"[{""name"":""PENGADILAN AGAMA PURWOREJO 01"",""count"":1,""first_observed_package_id"":62197694,""last_observed_package_id"":62197694}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62197694,62197694,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
190,L40,Mahkamah Agung,PENGADILAN AGAMA KEBUMEN 01,1,"[{""name"":""PENGADILAN AGAMA KEBUMEN 01"",""count"":1,""first_observed_package_id"":62133893,""last_observed_package_id"":62133893}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62133893,62133893,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
202,L40,Mahkamah Agung,PENGADILAN AGAMA WONOGIRI 01,1,"[{""name"":""PENGADILAN AGAMA WONOGIRI 01"",""count"":1,""first_observed_package_id"":62186525,""last_observed_package_id"":62186525}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62186525,62186525,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
207,L40,Mahkamah Agung,PENGADILAN TATA USAHA NEGARA SEMARANG 01,1,"[{""name"":""PENGADILAN TATA USAHA NEGARA SEMARANG 01"",""count"":1,""first_observed_package_id"":62524897,""last_observed_package_id"":62524897}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62524897,62524897,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
218,L40,Mahkamah Agung,PENGADILAN NEGERI SURAKARTA01,1,"[{""name"":""PENGADILAN NEGERI SURAKARTA01"",""count"":1,""first_observed_package_id"":65460726,""last_observed_package_id"":65460726}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65460726,65460726,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
219,L40,Mahkamah Agung,PENGADILAN AGAMA SURAKARTA01,1,"[{""name"":""PENGADILAN AGAMA SURAKARTA01"",""count"":1,""first_observed_package_id"":65608986,""last_observed_package_id"":65608986}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65608986,65608986,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
220,L40,Mahkamah Agung,PENGADILAN NEGERI BANTUL 01,1,"[{""name"":""PENGADILAN NEGERI BANTUL 01"",""count"":1,""first_observed_package_id"":62178644,""last_observed_package_id"":62178644}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62178644,62178644,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
222,L40,Mahkamah Agung,PENGADILAN AGAMA BANTUL01,1,"[{""name"":""PENGADILAN AGAMA BANTUL01"",""count"":1,""first_observed_package_id"":66928012,""last_observed_package_id"":66928012}]",False,NOT_CURRENTLY_VERIFIED,1,6000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",66928012,66928012,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
223,L40,Mahkamah Agung,PENGADILAN TINGGI AGAMA YOGYAKARTA 01,1,"[{""name"":""PENGADILAN TINGGI AGAMA YOGYAKARTA 01"",""count"":1,""first_observed_package_id"":62068181,""last_observed_package_id"":62068181}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62068181,62068181,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
224,L40,Mahkamah Agung,PENGADILAN TATA USAHA NEGARA YOGYAKARTA 01,1,"[{""name"":""PENGADILAN TATA USAHA NEGARA YOGYAKARTA 01"",""count"":1,""first_observed_package_id"":66726830,""last_observed_package_id"":66726830}]",False,NOT_CURRENTLY_VERIFIED,1,30000000.0,"[""SERVER""]","[""PURCHASE_EXPLICIT""]",66726830,66726830,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
230,L40,Mahkamah Agung,PENGADILAN AGAMA WATES 01,1,"[{""name"":""PENGADILAN AGAMA WATES 01"",""count"":1,""first_observed_package_id"":64018564,""last_observed_package_id"":64018564}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64018564,64018564,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
244,L40,Mahkamah Agung,PENGADILAN NEGERI PAMEKASAN,1,"[{""name"":""PENGADILAN NEGERI PAMEKASAN"",""count"":1,""first_observed_package_id"":62294214,""last_observed_package_id"":62294214}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62294214,62294214,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
247,L40,Mahkamah Agung,PENGADILAN AGAMA SUMENEP01,1,"[{""name"":""PENGADILAN AGAMA SUMENEP01"",""count"":1,""first_observed_package_id"":63531321,""last_observed_package_id"":63531321}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",63531321,63531321,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
252,L40,Mahkamah Agung,PENGADILAN AGAMA BONDOWOSO01,1,"[{""name"":""PENGADILAN AGAMA BONDOWOSO01"",""count"":1,""first_observed_package_id"":62111422,""last_observed_package_id"":62111422}]",False,NOT_CURRENTLY_VERIFIED,1,4200000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62111422,62111422,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
256,L40,Mahkamah Agung,PENGADILAN AGAMA BANYUWANGI 01,1,"[{""name"":""PENGADILAN AGAMA BANYUWANGI 01"",""count"":6,""first_observed_package_id"":62119679,""last_observed_package_id"":62119785}]",False,NOT_CURRENTLY_VERIFIED,6,60900000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT"",""RENTAL_SUBSCRIPTION_LICENSE""]",62119679,62119785,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
267,L40,Mahkamah Agung,PENGADILAN NEGERI KAB KEDIRI 01,1,"[{""name"":""PENGADILAN NEGERI KAB KEDIRI 01"",""count"":1,""first_observed_package_id"":62123975,""last_observed_package_id"":62123975}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62123975,62123975,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
282,L40,Mahkamah Agung,PENGADILAN AGAMA PONOROGO01,1,"[{""name"":""PENGADILAN AGAMA PONOROGO01"",""count"":1,""first_observed_package_id"":62233317,""last_observed_package_id"":62233317}]",False,NOT_CURRENTLY_VERIFIED,1,6000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62233317,62233317,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
287,L40,Mahkamah Agung,PENGADILAN NEGERI TUBAN 01,1,"[{""name"":""PENGADILAN NEGERI TUBAN 01"",""count"":1,""first_observed_package_id"":62134550,""last_observed_package_id"":62134550}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62134550,62134550,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
290,L40,Mahkamah Agung,PENGADILAN AGAMA LAMONGAN01,1,"[{""name"":""PENGADILAN AGAMA LAMONGAN01"",""count"":1,""first_observed_package_id"":64669332,""last_observed_package_id"":64669332}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64669332,64669332,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
328,L40,Mahkamah Agung,PENGADILAN NEGERI MEULABOH 01,1,"[{""name"":""PENGADILAN NEGERI MEULABOH 01"",""count"":4,""first_observed_package_id"":62221492,""last_observed_package_id"":62221500}]",False,NOT_CURRENTLY_VERIFIED,4,42286000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62221492,62221500,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
357,L40,Mahkamah Agung,PENGADILAN AGAMA LUBUK PAKAM 01,1,"[{""name"":""PENGADILAN AGAMA LUBUK PAKAM 01"",""count"":1,""first_observed_package_id"":62173184,""last_observed_package_id"":62173184}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",62173184,62173184,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
382,L40,Mahkamah Agung,PENGADILAN NEGERI MEDAN 01,1,"[{""name"":""PENGADILAN NEGERI MEDAN 01"",""count"":4,""first_observed_package_id"":65117848,""last_observed_package_id"":65117855}]",False,NOT_CURRENTLY_VERIFIED,4,218967000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",65117848,65117855,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
383,L40,Mahkamah Agung,PENGADILAN TINGGI AGAMA MEDAN,1,"[{""name"":""PENGADILAN TINGGI AGAMA MEDAN"",""count"":1,""first_observed_package_id"":65052782,""last_observed_package_id"":65052782}]",False,NOT_CURRENTLY_VERIFIED,1,7700000.0,"[""CCTV""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65052782,65052782,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
389,L40,Mahkamah Agung,PENGADILAN NEGERI TEBING TINGGI 01,1,"[{""name"":""PENGADILAN NEGERI TEBING TINGGI 01"",""count"":1,""first_observed_package_id"":62614820,""last_observed_package_id"":62614820}]",False,NOT_CURRENTLY_VERIFIED,1,6000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62614820,62614820,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
428,L40,Mahkamah Agung,PENGADILAN TINGGI PADANG 01,1,"[{""name"":""PENGADILAN TINGGI PADANG 01"",""count"":2,""first_observed_package_id"":62051001,""last_observed_package_id"":62634971}]",False,NOT_CURRENTLY_VERIFIED,2,4800000.0,"[""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""PURCHASE_EXPLICIT"",""RENTAL_SUBSCRIPTION_LICENSE""]",62051001,62634971,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
437,L40,Mahkamah Agung,PENGADILAN AGAMA BANGKINANG,1,"[{""name"":""PENGADILAN AGAMA BANGKINANG"",""count"":1,""first_observed_package_id"":62528678,""last_observed_package_id"":62528678}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62528678,62528678,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
442,L40,Mahkamah Agung,PENGADILAN NEGERI TEMBILAHAN 01,1,"[{""name"":""PENGADILAN NEGERI TEMBILAHAN 01"",""count"":1,""first_observed_package_id"":62358308,""last_observed_package_id"":62358308}]",False,NOT_CURRENTLY_VERIFIED,1,3000000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62358308,62358308,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
459,L40,Mahkamah Agung,PENGADILAN NEGERI MUARA BULIAN 01,1,"[{""name"":""PENGADILAN NEGERI MUARA BULIAN 01"",""count"":6,""first_observed_package_id"":62747001,""last_observed_package_id"":62747018}]",False,NOT_CURRENTLY_VERIFIED,6,46820000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""SERVER"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED"",""RENTAL_SUBSCRIPTION_LICENSE""]",62747001,62747018,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
467,L40,Mahkamah Agung,PENGADILAN NEGERI SUNGAI PENUH 01,1,"[{""name"":""PENGADILAN NEGERI SUNGAI PENUH 01"",""count"":4,""first_observed_package_id"":62334674,""last_observed_package_id"":62334681}]",False,NOT_CURRENTLY_VERIFIED,4,28753000.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""RENTAL_SUBSCRIPTION_LICENSE""]",62334674,62334681,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
468,L40,Mahkamah Agung,PENGADILAN AGAMA SUNGAI PENUH 01,1,"[{""name"":""PENGADILAN AGAMA SUNGAI PENUH 01"",""count"":1,""first_observed_package_id"":62562408,""last_observed_package_id"":62562408}]",False,NOT_CURRENTLY_VERIFIED,1,2550000.0,"[""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62562408,62562408,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
476,L40,Mahkamah Agung,PENGADILAN NEGERI SENGETI 01,1,"[{""name"":""PENGADILAN NEGERI SENGETI 01"",""count"":5,""first_observed_package_id"":62585334,""last_observed_package_id"":62585370}]",False,NOT_CURRENTLY_VERIFIED,5,33472000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""RENTAL_SUBSCRIPTION_LICENSE""]",62585334,62585370,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
478,L40,Mahkamah Agung,PENGADILAN TINGGI JAMBI 01,1,"[{""name"":""PENGADILAN TINGGI JAMBI 01"",""count"":1,""first_observed_package_id"":62276416,""last_observed_package_id"":62276416}]",False,NOT_CURRENTLY_VERIFIED,1,1800000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62276416,62276416,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
486,L40,Mahkamah Agung,PENGADILAN NEGERI MUARA ENIM 01,1,"[{""name"":""PENGADILAN NEGERI MUARA ENIM 01"",""count"":6,""first_observed_package_id"":62121426,""last_observed_package_id"":62121549}]",False,NOT_CURRENTLY_VERIFIED,6,48200000.0,"[""AIR_CONDITIONING"",""CCTV"",""COMPUTING"",""POWER"",""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""RENTAL_SUBSCRIPTION_LICENSE""]",62121426,62121549,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
491,L40,Mahkamah Agung,PENGADILAN AGAMA LUBUKLINGGAU01,1,"[{""name"":""PENGADILAN AGAMA LUBUKLINGGAU01"",""count"":4,""first_observed_package_id"":62425209,""last_observed_package_id"":62425223}]",False,NOT_CURRENTLY_VERIFIED,4,31005000.0,"[""CCTV"",""COMPUTING"",""PRINTING_HARDWARE"",""VIDEO_CONFERENCE_SOFTWARE_LICENSE""]","[""MAINTENANCE_CALIBRATION"",""RENTAL_SUBSCRIPTION_LICENSE""]",62425209,62425223,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
